epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
362,1142.27,0.45795,0.30141,0.90863,0.99232,0.66667,0.66333,0.6138,0.43705,0.2676,0.91451,0.00091829,0.00091829,0.00091829
363,1145.62,0.44637,0.32577,0.91201,0.99378,0.66667,0.66333,0.6243,0.4238,0.27477,0.90724,0.000916875,0.000916875,0.000916875
364,1148.76,0.47201,0.3496,0.91889,0.99289,0.66667,0.66333,0.62648,0.42786,0.27241,0.91456,0.00091546,0.00091546,0.00091546
365,1151.92,0.45063,0.32855,0.91394,0.98831,0.66667,0.66333,0.61969,0.41979,0.28505,0.91227,0.000914046,0.000914046,0.000914046
366,1155.14,0.43437,0.31535,0.91301,0.96972,0.66667,0.66333,0.62546,0.39753,0.36997,0.89658,0.000912631,0.000912631,0.000912631
367,1158.47,0.44636,0.31485,0.91091,0.9689,0.66667,0.66333,0.63654,0.38726,0.35327,0.88925,0.000911216,0.000911216,0.000911216
368,1161.65,0.43296,0.32089,0.91388,0.97837,0.66667,0.66333,0.62746,0.38016,0.30152,0.88474,0.000909801,0.000909801,0.000909801
369,1164.74,0.45278,0.32122,0.93506,0.98558,0.66667,0.66333,0.62166,0.43203,0.30931,0.90627,0.000908387,0.000908387,0.000908387
370,1168.11,0.45985,0.32072,0.93714,0.98987,0.66667,0.66333,0.62917,0.38281,0.26813,0.89169,0.000906972,0.000906972,0.000906972
371,1171.63,0.43261,0.31632,0.89563,0.99203,0.66667,0.66333,0.63053,0.37624,0.26132,0.89177,0.000905557,0.000905557,0.000905557
372,1174.71,0.4636,0.32183,0.92393,0.99405,0.66667,0.66333,0.61974,0.42098,0.26058,0.90761,0.000904143,0.000904143,0.000904143
373,1177.84,0.46284,0.32665,0.90793,0.99399,0.66667,0.66333,0.62328,0.40167,0.24868,0.89786,0.000902728,0.000902728,0.000902728
374,1181.12,0.44185,0.31455,0.88891,0.99215,0.66667,0.66333,0.63635,0.3836,0.2613,0.89192,0.000901313,0.000901313,0.000901313
375,1184.24,0.46888,0.33247,0.94526,0.99103,0.66667,0.66333,0.63136,0.40911,0.26409,0.89912,0.000899898,0.000899898,0.000899898
376,1187.59,0.44103,0.31619,0.90562,0.99097,0.66667,0.66333,0.63705,0.38737,0.25627,0.89224,0.000898484,0.000898484,0.000898484
377,1190.78,0.43582,0.30759,0.93105,0.99069,0.66667,0.66333,0.63793,0.36669,0.27044,0.88748,0.000897069,0.000897069,0.000897069
378,1193.93,0.43544,0.30994,0.91749,0.98783,0.66667,0.66333,0.6446,0.36145,0.27217,0.88156,0.000895654,0.000895654,0.000895654
379,1197.09,0.43291,0.31062,0.92832,0.98736,0.66667,0.66333,0.63945,0.37225,0.28456,0.88022,0.00089424,0.00089424,0.00089424
380,1200.26,0.43416,0.31078,0.91842,0.98398,0.66667,0.66333,0.63024,0.38416,0.27691,0.89831,0.000892825,0.000892825,0.000892825
381,1203.55,0.44242,0.32754,0.90947,0.98737,0.66667,0.66333,0.62808,0.39054,0.28333,0.89196,0.00089141,0.00089141,0.00089141
382,1206.67,0.44459,0.31214,0.90675,0.9915,0.66667,0.66333,0.62461,0.39939,0.29572,0.89708,0.000889995,0.000889995,0.000889995
383,1209.82,0.43769,0.32501,0.9144,0.99249,0.66667,0.66333,0.62201,0.39741,0.28795,0.89832,0.000888581,0.000888581,0.000888581
384,1212.97,0.45986,0.32591,0.92235,0.99181,0.66667,0.66333,0.6319,0.40734,0.30122,0.90079,0.000887166,0.000887166,0.000887166
385,1216.36,0.47165,0.32883,0.92019,0.99151,0.66667,0.66333,0.62433,0.41438,0.29797,0.90327,0.000885751,0.000885751,0.000885751
386,1219.83,0.45799,0.30953,0.92046,0.99092,0.66667,0.66333,0.62501,0.38863,0.29663,0.89414,0.000884337,0.000884337,0.000884337
387,1223.27,0.48297,0.35746,0.9305,0.98832,0.66667,0.66333,0.62403,0.38665,0.29812,0.89222,0.000882922,0.000882922,0.000882922
388,1226.4,0.43893,0.31263,0.90989,0.9748,0.66667,0.66333,0.62133,0.39589,0.32931,0.89601,0.000881507,0.000881507,0.000881507
389,1229.7,0.43284,0.30911,0.91145,0.97256,0.66667,0.66333,0.62997,0.38404,0.32737,0.88589,0.000880093,0.000880093,0.000880093
390,1233.38,0.46227,0.32546,0.92546,0.97449,0.66667,0.66333,0.62426,0.37995,0.30693,0.88785,0.000878678,0.000878678,0.000878678
391,1236.58,0.44018,0.30196,0.91244,0.98187,0.66667,0.66333,0.63211,0.37822,0.29982,0.8886,0.000877263,0.000877263,0.000877263
392,1239.7,0.39858,0.28511,0.89068,0.98503,0.66667,0.66333,0.61971,0.40307,0.2646,0.90384,0.000875848,0.000875848,0.000875848
393,1242.83,0.42305,0.29941,0.89894,0.98856,0.66667,0.66333,0.61966,0.42105,0.24837,0.92009,0.000874434,0.000874434,0.000874434
394,1246.35,0.43294,0.31579,0.91882,0.98838,0.66667,0.66333,0.62366,0.41466,0.2438,0.92047,0.000873019,0.000873019,0.000873019
395,1249.64,0.42795,0.30487,0.91006,0.97891,0.66445,0.66333,0.63204,0.39879,0.27791,0.9038,0.000871604,0.000871604,0.000871604
396,1253.12,0.43482,0.30049,0.92023,0.64201,0.66371,0.66333,0.62357,0.37834,0.3119,0.88555,0.00087019,0.00087019,0.00087019
397,1256.32,0.40261,0.29739,0.89913,0.64335,0.6643,0.66333,0.62014,0.40042,0.30121,0.89758,0.000868775,0.000868775,0.000868775
398,1259.51,0.42005,0.28818,0.89566,0.99042,0.66667,0.66333,0.61258,0.4599,0.25721,0.93009,0.00086736,0.00086736,0.00086736
399,1262.99,0.42913,0.30317,0.90889,0.99146,0.66667,0.66333,0.59799,0.54495,0.2671,0.98493,0.000865945,0.000865945,0.000865945
400,1266.52,0.43687,0.30338,0.91231,0.98067,0.66453,0.66333,0.62744,0.38859,0.28638,0.89108,0.000864531,0.000864531,0.000864531
401,1270.04,0.44265,0.32011,0.91413,0.98525,0.66473,0.66333,0.62851,0.35152,0.26647,0.88058,0.000863116,0.000863116,0.000863116
402,1273.55,0.40362,0.28098,0.88842,0.99237,0.66667,0.66333,0.63382,0.35777,0.23569,0.8873,0.000861701,0.000861701,0.000861701
403,1277.01,0.4446,0.29707,0.90908,0.9941,0.66667,0.66333,0.63102,0.36869,0.23087,0.89492,0.000860287,0.000860287,0.000860287
404,1280.55,0.42045,0.30502,0.89991,0.99474,0.66667,0.66333,0.62912,0.39119,0.24145,0.89873,0.000858872,0.000858872,0.000858872
405,1283.85,0.42224,0.31321,0.89188,0.99348,0.66667,0.66333,0.62976,0.35946,0.22856,0.8857,0.000857457,0.000857457,0.000857457
406,1287.02,0.45765,0.31626,0.92055,0.9915,0.66667,0.66333,0.6458,0.35041,0.24233,0.88134,0.000856042,0.000856042,0.000856042
407,1290.28,0.44563,0.3363,0.90225,0.99115,0.66667,0.66333,0.64569,0.35311,0.25201,0.88323,0.000854628,0.000854628,0.000854628
408,1293.58,0.43194,0.30542,0.90588,0.98914,0.66667,0.66333,0.64183,0.36897,0.26638,0.89004,0.000853213,0.000853213,0.000853213
409,1297.23,0.44407,0.30728,0.91144,0.99078,0.66667,0.66333,0.6421,0.37151,0.25003,0.88847,0.000851798,0.000851798,0.000851798
410,1300.96,0.41453,0.29303,0.90368,0.99112,0.66667,0.66333,0.63432,0.40184,0.24296,0.89727,0.000850384,0.000850384,0.000850384
411,1304.3,0.40641,0.28382,0.89829,0.99054,0.66667,0.66333,0.6382,0.3869,0.24639,0.88722,0.000848969,0.000848969,0.000848969
412,1307.78,0.42202,0.29311,0.89934,0.9897,0.66667,0.66333,0.63007,0.37745,0.2522,0.87926,0.000847554,0.000847554,0.000847554
413,1311.36,0.42849,0.31415,0.9147,0.99013,0.66667,0.66333,0.63188,0.38489,0.2558,0.883,0.000846139,0.000846139,0.000846139
414,1315.05,0.42549,0.29624,0.9018,0.98961,0.66667,0.66333,0.62709,0.36157,0.24029,0.88085,0.000844725,0.000844725,0.000844725
415,1318.85,0.4024,0.28989,0.88472,0.99124,0.66667,0.66333,0.62762,0.35867,0.22877,0.88252,0.00084331,0.00084331,0.00084331
416,1322.49,0.41238,0.29591,0.91666,0.99266,0.66667,0.66333,0.62099,0.3828,0.22569,0.89513,0.000841895,0.000841895,0.000841895
417,1325.94,0.45095,0.32498,0.92123,0.99369,0.66667,0.66333,0.62971,0.39082,0.23575,0.89408,0.000840481,0.000840481,0.000840481
418,1329.35,0.42557,0.29027,0.92577,0.99286,0.66667,0.66333,0.62943,0.39558,0.2377,0.89303,0.000839066,0.000839066,0.000839066
419,1332.59,0.43829,0.31797,0.90982,0.9929,0.66667,0.66333,0.62404,0.40238,0.24682,0.89431,0.000837651,0.000837651,0.000837651
420,1336.25,0.42044,0.31643,0.91376,0.9931,0.66667,0.66333,0.61509,0.39956,0.25241,0.89583,0.000836237,0.000836237,0.000836237
421,1339.55,0.4322,0.30329,0.91403,0.99093,0.66667,0.66333,0.62419,0.39545,0.25704,0.89023,0.000834822,0.000834822,0.000834822
422,1343.01,0.42837,0.30675,0.91342,0.64293,0.66279,0.66333,0.63906,0.36105,0.30253,0.87615,0.000833407,0.000833407,0.000833407
423,1346.37,0.43572,0.31175,0.90224,0.64384,0.63344,0.66083,0.63608,0.34116,0.36275,0.87337,0.000831992,0.000831992,0.000831992
424,1349.64,0.3925,0.27582,0.89425,0.58577,0.65243,0.6511,0.61997,0.35586,0.38612,0.88086,0.000830578,0.000830578,0.000830578
425,1352.83,0.3881,0.27821,0.89082,0.91997,0.66667,0.65326,0.62731,0.33836,0.34023,0.87395,0.000829163,0.000829163,0.000829163
426,1356.18,0.44126,0.31651,0.91849,0.95294,0.66667,0.65833,0.62727,0.34888,0.27062,0.87409,0.000827748,0.000827748,0.000827748
427,1359.53,0.40875,0.29571,0.90282,0.98568,0.63636,0.66083,0.6381,0.35801,0.25775,0.87581,0.000826334,0.000826334,0.000826334
428,1362.95,0.42086,0.32268,0.89637,0.98793,0.66667,0.66333,0.62899,0.37181,0.2523,0.87926,0.000824919,0.000824919,0.000824919
429,1366,0.41853,0.29736,0.89958,0.98872,0.66667,0.66333,0.62296,0.37896,0.25041,0.88239,0.000823504,0.000823504,0.000823504
430,1369.18,0.41663,0.30316,0.89887,0.98588,0.66667,0.66333,0.6207,0.38231,0.24795,0.89008,0.000822089,0.000822089,0.000822089
431,1372.26,0.41297,0.29803,0.91133,0.99146,0.66667,0.66333,0.63039,0.38161,0.23436,0.89551,0.000820675,0.000820675,0.000820675
432,1375.65,0.42504,0.28973,0.90196,0.99333,0.66667,0.66333,0.63125,0.38202,0.22107,0.89355,0.00081926,0.00081926,0.00081926
433,1379.05,0.41361,0.29107,0.9102,0.98995,0.66667,0.66333,0.62549,0.36744,0.24337,0.88589,0.000817845,0.000817845,0.000817845
434,1382.17,0.41967,0.29838,0.9086,0.98642,0.66667,0.66333,0.62467,0.40361,0.27775,0.90348,0.000816431,0.000816431,0.000816431
435,1385.2,0.38142,0.273,0.8959,0.9881,0.66667,0.66333,0.62993,0.42171,0.29,0.90897,0.000815016,0.000815016,0.000815016
436,1388.63,0.42677,0.29578,0.89465,0.99078,0.66667,0.66333,0.63257,0.39734,0.26439,0.89885,0.000813601,0.000813601,0.000813601
437,1391.93,0.42525,0.30934,0.90736,0.99249,0.66667,0.66333,0.6348,0.37064,0.26413,0.8869,0.000812186,0.000812186,0.000812186
438,1395.2,0.42792,0.28719,0.89426,0.99249,0.66667,0.66333,0.62798,0.38748,0.2647,0.89461,0.000810772,0.000810772,0.000810772
439,1398.28,0.39091,0.28459,0.89394,0.99192,0.66667,0.66333,0.64032,0.36843,0.25767,0.88691,0.000809357,0.000809357,0.000809357
440,1401.36,0.43204,0.30031,0.93378,0.98599,0.66667,0.66333,0.63853,0.36211,0.278,0.88325,0.000807942,0.000807942,0.000807942
441,1404.64,0.41312,0.29335,0.90218,0.98524,0.66667,0.66333,0.6378,0.3638,0.28245,0.88314,0.000806528,0.000806528,0.000806528
442,1407.82,0.4093,0.2996,0.90018,0.98679,0.66667,0.66333,0.63361,0.35035,0.26661,0.88081,0.000805113,0.000805113,0.000805113
443,1410.87,0.41035,0.29541,0.89586,0.98283,0.66667,0.66333,0.6301,0.35823,0.27862,0.88016,0.000803698,0.000803698,0.000803698
444,1414.28,0.4436,0.31521,0.91667,0.64398,0.66382,0.66333,0.63137,0.33732,0.30615,0.87696,0.000802283,0.000802283,0.000802283
445,1417.38,0.4068,0.29005,0.90301,0.64257,0.66217,0.66333,0.6355,0.34535,0.28972,0.87987,0.000800869,0.000800869,0.000800869
446,1420.43,0.41118,0.29105,0.90045,0.98324,0.63636,0.66083,0.63608,0.33103,0.32829,0.87279,0.000799454,0.000799454,0.000799454
447,1423.73,0.42049,0.30565,0.90988,0.9807,0.63495,0.66083,0.63849,0.35413,0.32853,0.8786,0.000798039,0.000798039,0.000798039
448,1426.82,0.4187,0.30837,0.90761,0.97613,0.66132,0.66333,0.6311,0.36955,0.28872,0.88274,0.000796625,0.000796625,0.000796625
449,1429.89,0.39511,0.28448,0.88906,0.97379,0.65037,0.66333,0.63182,0.37424,0.35137,0.88191,0.00079521,0.00079521,0.00079521
450,1432.98,0.42183,0.29805,0.90963,0.97625,0.66421,0.66333,0.6301,0.37802,0.31157,0.88472,0.000793795,0.000793795,0.000793795
451,1436.05,0.40564,0.27651,0.91374,0.98326,0.66667,0.66333,0.6328,0.39004,0.27643,0.89426,0.00079238,0.00079238,0.00079238
452,1439.25,0.4112,0.29311,0.9094,0.99376,0.66667,0.66333,0.62369,0.40207,0.24763,0.89995,0.000790966,0.000790966,0.000790966
453,1442.48,0.44205,0.30174,0.93184,0.99419,0.66667,0.66333,0.62961,0.39892,0.24601,0.89922,0.000789551,0.000789551,0.000789551
454,1445.55,0.45049,0.30775,0.90872,0.99207,0.66667,0.66333,0.62812,0.38257,0.27419,0.88907,0.000788136,0.000788136,0.000788136
455,1448.63,0.40671,0.29526,0.89637,0.98662,0.66667,0.66333,0.63195,0.38547,0.29373,0.89249,0.000786722,0.000786722,0.000786722
456,1451.99,0.41497,0.30694,0.91493,0.98631,0.66667,0.66333,0.63748,0.36118,0.27519,0.88054,0.000785307,0.000785307,0.000785307
457,1455.23,0.42012,0.28396,0.90596,0.98873,0.66667,0.66333,0.63687,0.36353,0.2559,0.88647,0.000783892,0.000783892,0.000783892
458,1458.48,0.40358,0.28615,0.88706,0.99271,0.66667,0.66333,0.63486,0.38576,0.23184,0.89515,0.000782478,0.000782478,0.000782478
459,1461.62,0.39229,0.28184,0.89586,0.9938,0.66667,0.66333,0.63803,0.3704,0.23522,0.8903,0.000781063,0.000781063,0.000781063
460,1464.83,0.41997,0.28472,0.89024,0.9922,0.66667,0.66333,0.62997,0.37929,0.2406,0.89742,0.000779648,0.000779648,0.000779648
461,1468.12,0.43589,0.29965,0.89445,0.99189,0.66667,0.66333,0.62618,0.38728,0.23996,0.89588,0.000778233,0.000778233,0.000778233
462,1471.35,0.41385,0.27553,0.8854,0.9931,0.66667,0.66333,0.61821,0.38456,0.25803,0.89094,0.000776819,0.000776819,0.000776819
463,1474.41,0.41774,0.29122,0.90774,0.99262,0.66667,0.66333,0.6269,0.36915,0.25073,0.8858,0.000775404,0.000775404,0.000775404
464,1477.52,0.37302,0.27056,0.896,0.9888,0.66667,0.66333,0.62139,0.37128,0.25273,0.8892,0.000773989,0.000773989,0.000773989
465,1480.74,0.41005,0.29273,0.9025,0.98357,0.66667,0.66333,0.62107,0.39149,0.27745,0.89245,0.000772575,0.000772575,0.000772575
466,1483.85,0.40285,0.28907,0.9025,0.96859,0.66667,0.66333,0.64581,0.3637,0.30522,0.88609,0.00077116,0.00077116,0.00077116
467,1486.91,0.39245,0.28211,0.893,0.63873,0.66667,0.66333,0.63726,0.35867,0.3127,0.88378,0.000769745,0.000769745,0.000769745
468,1490.16,0.37741,0.27534,0.87453,0.64246,0.66667,0.66333,0.63409,0.35485,0.31447,0.88391,0.00076833,0.00076833,0.00076833
469,1493.53,0.38473,0.27204,0.8942,0.64204,0.66667,0.66333,0.63084,0.3546,0.28091,0.88433,0.000766916,0.000766916,0.000766916
470,1496.75,0.41214,0.29532,0.9085,0.98536,0.66667,0.66333,0.63043,0.37867,0.26906,0.8842,0.000765501,0.000765501,0.000765501
471,1500.14,0.39146,0.27636,0.87772,0.98908,0.66667,0.66333,0.62727,0.38959,0.25706,0.89124,0.000764086,0.000764086,0.000764086
472,1503.67,0.40477,0.28372,0.90325,0.98848,0.66667,0.66333,0.63347,0.38834,0.25946,0.89563,0.000762672,0.000762672,0.000762672
473,1506.85,0.37075,0.2705,0.88852,0.99147,0.66667,0.66333,0.64409,0.37679,0.24578,0.89234,0.000761257,0.000761257,0.000761257
474,1510.08,0.39183,0.27818,0.88296,0.99304,0.66667,0.66333,0.63181,0.37924,0.23663,0.89854,0.000759842,0.000759842,0.000759842
475,1513.53,0.39252,0.28846,0.89412,0.9933,0.66667,0.66333,0.62759,0.37676,0.22944,0.89736,0.000758427,0.000758427,0.000758427
476,1517.23,0.40128,0.28989,0.89182,0.99109,0.66667,0.66333,0.62795,0.38361,0.24686,0.89944,0.000757013,0.000757013,0.000757013
477,1520.41,0.39748,0.28968,0.89679,0.99223,0.66667,0.66333,0.62637,0.39792,0.24166,0.90419,0.000755598,0.000755598,0.000755598
478,1523.53,0.39457,0.28454,0.89615,0.99486,0.66667,0.66333,0.63071,0.38766,0.23748,0.9062,0.000754183,0.000754183,0.000754183
479,1526.59,0.39572,0.28636,0.8934,0.99492,0.66667,0.66333,0.62621,0.36685,0.21576,0.89701,0.000752769,0.000752769,0.000752769
480,1529.99,0.37236,0.27069,0.90059,0.995,0.66667,0.66333,0.62574,0.38354,0.22827,0.89317,0.000751354,0.000751354,0.000751354
481,1533.21,0.42684,0.28765,0.91188,0.99528,0.66667,0.66333,0.6312,0.38614,0.2491,0.89138,0.000749939,0.000749939,0.000749939
482,1536.38,0.41868,0.29727,0.9067,0.99491,0.66667,0.66333,0.63231,0.37677,0.24252,0.88739,0.000748524,0.000748524,0.000748524
483,1539.73,0.42019,0.28621,0.90755,0.99312,0.66667,0.66333,0.62294,0.37327,0.25003,0.88778,0.00074711,0.00074711,0.00074711
484,1543.13,0.41475,0.29065,0.89952,0.98487,0.66565,0.66333,0.62614,0.3837,0.27486,0.89295,0.000745695,0.000745695,0.000745695
485,1546.45,0.41172,0.30422,0.91097,0.6452,0.66435,0.66333,0.63355,0.35275,0.29017,0.87234,0.00074428,0.00074428,0.00074428
486,1549.64,0.39978,0.28224,0.90485,0.97956,0.66667,0.66333,0.63415,0.3532,0.30187,0.87371,0.000742866,0.000742866,0.000742866
487,1553.32,0.38385,0.28371,0.88483,0.98524,0.66667,0.66333,0.63382,0.35171,0.28642,0.87281,0.000741451,0.000741451,0.000741451
488,1556.58,0.39104,0.29213,0.9149,0.64485,0.66667,0.66333,0.63144,0.33375,0.27696,0.8697,0.000740036,0.000740036,0.000740036
489,1559.89,0.37456,0.28289,0.89403,0.64328,0.66667,0.66333,0.63334,0.33376,0.2883,0.8662,0.000738622,0.000738622,0.000738622
490,1563.05,0.37267,0.2763,0.8825,0.98819,0.66667,0.66333,0.63299,0.3445,0.25399,0.87653,0.000737207,0.000737207,0.000737207
491,1566.28,0.39226,0.27162,0.89131,0.99405,0.66667,0.66333,0.6363,0.36966,0.23745,0.88746,0.000735792,0.000735792,0.000735792
492,1569.63,0.38977,0.28921,0.89274,0.99561,0.66667,0.66333,0.63128,0.37782,0.22383,0.88575,0.000734377,0.000734377,0.000734377
493,1572.77,0.38815,0.26379,0.90318,0.99542,0.66667,0.66333,0.63689,0.37007,0.22356,0.88599,0.000732963,0.000732963,0.000732963
494,1575.83,0.39569,0.27991,0.89316,0.99429,0.66667,0.66333,0.62627,0.37084,0.23786,0.8885,0.000731548,0.000731548,0.000731548
495,1579.08,0.38978,0.28862,0.89842,0.98991,0.66667,0.66903,0.62661,0.36466,0.25471,0.88161,0.000730133,0.000730133,0.000730133
496,1582.43,0.3572,0.25749,0.87348,0.96769,0.66667,0.66747,0.63925,0.34539,0.25991,0.87192,0.000728719,0.000728719,0.000728719
497,1585.49,0.39581,0.28053,0.89235,0.63839,0.66667,0.66665,0.64789,0.34688,0.28077,0.87279,0.000727304,0.000727304,0.000727304
498,1588.58,0.41703,0.29643,0.90671,0.63955,0.66667,0.66333,0.63833,0.3432,0.32709,0.86891,0.000725889,0.000725889,0.000725889
499,1591.68,0.3817,0.26982,0.88375,0.64159,0.66667,0.66333,0.63547,0.35647,0.3188,0.87356,0.000724474,0.000724474,0.000724474
500,1594.94,0.38561,0.26927,0.89155,0.9793,0.66667,0.66333,0.62556,0.35768,0.29047,0.875,0.00072306,0.00072306,0.00072306
501,1598.04,0.38881,0.28165,0.88064,0.98463,0.66667,0.66333,0.62912,0.36645,0.28101,0.87521,0.000721645,0.000721645,0.000721645
502,1601.24,0.39102,0.27218,0.89122,0.98174,0.66667,0.66333,0.63803,0.3568,0.28608,0.87738,0.00072023,0.00072023,0.00072023
503,1604.31,0.39159,0.27475,0.89237,0.97974,0.66667,0.66333,0.63268,0.35042,0.27232,0.8747,0.000718816,0.000718816,0.000718816
504,1607.43,0.38805,0.26984,0.89031,0.97599,0.66598,0.66333,0.63679,0.33806,0.29645,0.86789,0.000717401,0.000717401,0.000717401
505,1610.51,0.38576,0.27896,0.89625,0.64187,0.66258,0.66333,0.63593,0.35102,0.30907,0.87317,0.000715986,0.000715986,0.000715986
506,1613.74,0.42807,0.2833,0.90674,0.97585,0.66343,0.66333,0.63427,0.34132,0.30618,0.8705,0.000714571,0.000714571,0.000714571
507,1616.84,0.40234,0.28281,0.88336,0.98086,0.66667,0.66333,0.63544,0.35709,0.27893,0.87544,0.000713157,0.000713157,0.000713157
508,1620.12,0.41119,0.2831,0.88554,0.98586,0.66667,0.66333,0.62386,0.34637,0.24783,0.87565,0.000711742,0.000711742,0.000711742
509,1623.34,0.37804,0.26349,0.89219,0.98839,0.66667,0.66333,0.6328,0.33443,0.23312,0.86954,0.000710327,0.000710327,0.000710327
510,1626.65,0.38219,0.26943,0.88688,0.99137,0.66667,0.66333,0.62742,0.34695,0.21099,0.86563,0.000708913,0.000708913,0.000708913
511,1629.91,0.39143,0.28686,0.90386,0.99119,0.66667,0.66333,0.62703,0.35799,0.22279,0.87019,0.000707498,0.000707498,0.000707498
512,1633.09,0.3836,0.27301,0.89293,0.99028,0.66667,0.66333,0.62637,0.35539,0.23718,0.87201,0.000706083,0.000706083,0.000706083
513,1636.33,0.36554,0.27212,0.88475,0.99103,0.66667,0.66333,0.62911,0.35449,0.24913,0.8751,0.000704668,0.000704668,0.000704668
514,1639.59,0.38381,0.28076,0.89177,0.98926,0.66667,0.66333,0.63131,0.37429,0.24943,0.8844,0.000703254,0.000703254,0.000703254
515,1642.83,0.37114,0.27557,0.88949,0.65175,0.66667,0.66333,0.63667,0.37608,0.27781,0.88187,0.000701839,0.000701839,0.000701839
516,1646.51,0.36758,0.26631,0.88821,0.64184,0.66667,0.66333,0.63105,0.37354,0.30043,0.8762,0.000700424,0.000700424,0.000700424
517,1649.78,0.39004,0.28168,0.90623,0.64339,0.66667,0.66333,0.63078,0.37641,0.28694,0.87628,0.00069901,0.00069901,0.00069901
518,1653.3,0.3938,0.26924,0.89882,0.98785,0.66667,0.66333,0.63614,0.36425,0.26214,0.87199,0.000697595,0.000697595,0.000697595
519,1656.63,0.40056,0.28648,0.90664,0.99316,0.66667,0.66333,0.63442,0.35678,0.25398,0.87337,0.00069618,0.00069618,0.00069618
520,1660.55,0.37412,0.27972,0.89448,0.99305,0.66667,0.66333,0.63662,0.36123,0.23717,0.8728,0.000694766,0.000694766,0.000694766
521,1664.28,0.36906,0.26327,0.8851,0.99341,0.66667,0.66333,0.6381,0.36264,0.22567,0.87405,0.000693351,0.000693351,0.000693351
522,1667.85,0.37791,0.26892,0.88836,0.99408,0.66667,0.66333,0.62842,0.38342,0.2397,0.88107,0.000691936,0.000691936,0.000691936
523,1671.44,0.37325,0.26963,0.89232,0.99387,0.66667,0.66333,0.62118,0.3953,0.22581,0.88538,0.000690521,0.000690521,0.000690521
524,1674.71,0.3638,0.27121,0.88399,0.9921,0.66667,0.66333,0.62528,0.38858,0.21993,0.88424,0.000689107,0.000689107,0.000689107
525,1677.79,0.38142,0.26968,0.8963,0.9887,0.66667,0.66333,0.6194,0.38199,0.24708,0.8828,0.000687692,0.000687692,0.000687692
526,1681.13,0.40027,0.28172,0.89704,0.64512,0.66593,0.66333,0.63674,0.35993,0.29886,0.87547,0.000686277,0.000686277,0.000686277
527,1684.51,0.40647,0.28402,0.90139,0.64319,0.66543,0.66333,0.62749,0.35872,0.30742,0.87544,0.000684863,0.000684863,0.000684863
528,1687.6,0.36865,0.2602,0.86872,0.64064,0.66667,0.66333,0.62942,0.36838,0.31075,0.88477,0.000683448,0.000683448,0.000683448
529,1690.91,0.37291,0.26373,0.88119,0.64836,0.66605,0.66333,0.6327,0.35162,0.27727,0.879,0.000682033,0.000682033,0.000682033
530,1694.09,0.37573,0.2596,0.88196,0.64953,0.66667,0.66333,0.62991,0.35575,0.2674,0.88024,0.000680618,0.000680618,0.000680618
531,1697.25,0.37302,0.26475,0.88166,0.65091,0.66667,0.66333,0.63786,0.35754,0.25252,0.88681,0.000679204,0.000679204,0.000679204
532,1700.68,0.39376,0.27853,0.89317,0.99279,0.66667,0.66333,0.64037,0.37384,0.22908,0.89325,0.000677789,0.000677789,0.000677789
533,1703.75,0.36474,0.26387,0.88002,0.99399,0.66667,0.66333,0.63185,0.36152,0.24506,0.88239,0.000676374,0.000676374,0.000676374
534,1707.07,0.36268,0.25878,0.87865,0.66667,0.66667,0.66333,0.6429,0.37854,0.24683,0.89161,0.00067496,0.00067496,0.00067496
535,1710.43,0.37679,0.26591,0.87889,0.65752,0.66667,0.66333,0.62957,0.3975,0.2586,0.89435,0.000673545,0.000673545,0.000673545
536,1713.62,0.40037,0.27379,0.89745,0.65359,0.66667,0.66333,0.63236,0.37203,0.25866,0.87909,0.00067213,0.00067213,0.00067213
537,1716.7,0.37591,0.27318,0.89134,0.98909,0.66667,0.66333,0.62919,0.36897,0.2442,0.88095,0.000670715,0.000670715,0.000670715
538,1719.99,0.37103,0.2749,0.88959,0.99855,0.66667,0.66333,0.62898,0.39091,0.25487,0.88578,0.000669301,0.000669301,0.000669301
539,1723.02,0.39566,0.28123,0.91446,0.99869,0.66667,0.66333,0.63175,0.38498,0.26936,0.88188,0.000667886,0.000667886,0.000667886
540,1726.12,0.39293,0.27223,0.89521,0.9993,0.66667,0.66333,0.63299,0.3627,0.27419,0.87435,0.000666471,0.000666471,0.000666471
541,1729.17,0.37037,0.26397,0.89734,0.66358,0.66667,0.66333,0.62953,0.36981,0.29141,0.87872,0.000665057,0.000665057,0.000665057
542,1732.26,0.40118,0.27099,0.88387,0.97943,0.66667,0.66333,0.6288,0.37326,0.26949,0.88027,0.000663642,0.000663642,0.000663642
543,1735.37,0.36503,0.27098,0.89542,0.99771,0.66667,0.66333,0.64288,0.33133,0.25423,0.86157,0.000662227,0.000662227,0.000662227
544,1738.47,0.36356,0.26109,0.8847,0.99818,0.66667,0.66333,0.64101,0.34002,0.24266,0.87258,0.000660812,0.000660812,0.000660812
545,1741.55,0.37605,0.26915,0.89138,0.99799,0.66667,0.66333,0.63984,0.35312,0.24113,0.87788,0.000659398,0.000659398,0.000659398
546,1744.91,0.37795,0.26577,0.88783,0.64482,0.66667,0.66333,0.63633,0.36709,0.28008,0.87983,0.000657983,0.000657983,0.000657983
